date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:55:23	369642/369642	---MCZ	200	added ('OK')	text/html	etag:W/%22a19e07f6e10f46ee98d7e136b0150629%22	https://speedx-fashion-1.myharavan.com/	E:/speaddx/speedx-fashion-1.myharavan.com/index.html	(from )
10:55:23	317/317	---MCZ	200	added ('OK')	text/plain	date:Thu,%2023%20Feb%202023%2003:55:23%20GMT	https://speedx-fashion-1.myharavan.com/robots.txt		(from )
10:55:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Feb%202023%2003:55:24%20GMT	http://file.hara.vn/1000113711/file/favicon_0264a241ad4a42b3a3912ebc01444768_96x96.png	E:/speaddx/file.hara.vn/1000113711/file/favicon_0264a241ad4a42b3a3912ebc01444768_96x96.0.delayed	(from https://speedx-fashion-1.myharavan.com/)
10:55:25	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Feb%202023%2003:55:25%20GMT	https://file.hara.vn/1000113711/file/favicon_0264a241ad4a42b3a3912ebc01444768_96x96.png	E:/speaddx/file.hara.vn/1000113711/file/favicon_0264a241ad4a42b3a3912ebc01444768_96x96.1.delayed	(from https://speedx-fashion-1.myharavan.com/)
10:55:27	328883/328883	---MCZ	200	added ('OK')	text/css	etag:W/%22f974e6e2bbcd61d548105abd84f57c5a%22	http://theme.hstatic.net/200000542485/1000893090/14/theme.css?v=3035	E:/speaddx/theme.hstatic.net/200000542485/1000893090/14/themecf6d.css	(from https://speedx-fashion-1.myharavan.com/)
10:55:27	64635/64635	---MCZ	200	added ('OK')	application/javascript	etag:W/%222cf0818597ae7137e35b7bb5cb9880fa%22	http://theme.hstatic.net/200000542485/1000893090/14/vendor.js?v=3035	E:/speaddx/theme.hstatic.net/200000542485/1000893090/14/vendorcf6d.js	(from https://speedx-fashion-1.myharavan.com/)
10:55:29	8246/8246	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e44fcdf78740076c1b29fbc84cc6bbf3%22	http://theme.hstatic.net/200000542485/1000893090/14/filter.js?v=3035	E:/speaddx/theme.hstatic.net/200000542485/1000893090/14/filtercf6d.js	(from https://speedx-fashion-1.myharavan.com/)
10:55:31	13041/13041	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2020%20Apr%202019%2003:53:30%20GMT	http://hstatic.net/0/0/global/api.jquery.js	E:/speaddx/hstatic.net/0/0/global/api.jquery.js	(from https://speedx-fashion-1.myharavan.com/)
10:55:31	19839/19839	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2020%20Apr%202019%2003:53:02%20GMT	http://hstatic.net/0/0/global/option_selection.js	E:/speaddx/hstatic.net/0/0/global/option_selection.js	(from https://speedx-fashion-1.myharavan.com/)
10:55:31	260609/260609	---MCZ	200	added ('OK')	application/javascript	etag:W/%2244ccd104ed28377bdd56a2bb26448cce%22	http://theme.hstatic.net/200000542485/1000893090/14/theme.js?v=3035	E:/speaddx/theme.hstatic.net/200000542485/1000893090/14/themecf6d.js	(from https://speedx-fashion-1.myharavan.com/)
10:55:31	4363/4363	---MCZ	200	added ('OK')	text/css	etag:W/%22b58c0a2c69d243815adcad0ef75550a9%22	http://theme.hstatic.net/200000542485/1000893090/14/theme.custom.css?v=3035	E:/speaddx/theme.hstatic.net/200000542485/1000893090/14/theme.customcf6d.css	(from https://speedx-fashion-1.myharavan.com/)
10:55:32	96381/96381	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2020%20Apr%202019%2023:15:18%20GMT	http://hstatic.net/0/0/global/design/js/jquery.min.1.11.0.js	E:/speaddx/hstatic.net/0/0/global/design/js/jquery.min.1.11.0.js	(from https://speedx-fashion-1.myharavan.com/)
10:55:32	32705/32705	---MCZ	200	added ('OK')	application/javascript	etag:W/%221d945a090c45241%22	https://stats.hstatic.net/beacon.min.js	E:/speaddx/stats.hstatic.net/beacon.min.js	(from https://speedx-fashion-1.myharavan.com/)
10:55:33	61343/61343	---MCZ	200	added ('OK')	text/html	etag:W/%22c2492aaae4f447198babcc63d465a2b9%22	https://speedx-fashion-1.myharavan.com/blogs/news	E:/speaddx/speedx-fashion-1.myharavan.com/blogs/news.html	(from https://speedx-fashion-1.myharavan.com/)
10:55:33	168853/168853	---MCZ	200	added ('OK')	text/html	etag:W/%22af3e146dd07740f986e2c3d154478680%22	https://speedx-fashion-1.myharavan.com/collections/all	E:/speaddx/speedx-fashion-1.myharavan.com/collections/all.html	(from https://speedx-fashion-1.myharavan.com/)
10:55:34	51977/51977	---MCZ	200	added ('OK')	text/html	etag:W/%22d70a69d4b4dc4e06b97bd594ba8e551e%22	https://speedx-fashion-1.myharavan.com/pages/about-us	E:/speaddx/speedx-fashion-1.myharavan.com/pages/about-us.html	(from https://speedx-fashion-1.myharavan.com/)
10:55:35	53582/53582	---MCZ	200	added ('OK')	text/html	etag:W/%2286e0493ddb744489a934677c7bf5174f%22	https://speedx-fashion-1.myharavan.com/pages/lien-he	E:/speaddx/speedx-fashion-1.myharavan.com/pages/lien-he.html	(from https://speedx-fashion-1.myharavan.com/)
10:55:36	1833/1833	---M--	200	added ('OK')	image/png	etag:%229fa9c26a5988b32a57a19cd4e4fe48eb%22	http://theme.hstatic.net/200000542485/1000893090/14/logo.png?v=3035	E:/speaddx/theme.hstatic.net/200000542485/1000893090/14/logocf6d.png	(from https://speedx-fashion-1.myharavan.com/)
10:55:36	49960/49960	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2003:55:35%20GMT	https://speedx-fashion-1.myharavan.com/search	E:/speaddx/speedx-fashion-1.myharavan.com/search.html	(from https://speedx-fashion-1.myharavan.com/)
10:55:36	52674/52674	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2003:55:36%20GMT	https://speedx-fashion-1.myharavan.com/account/login	E:/speaddx/speedx-fashion-1.myharavan.com/account/login.html	(from https://speedx-fashion-1.myharavan.com/)
10:55:36	46380/46380	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2003:55:36%20GMT	https://speedx-fashion-1.myharavan.com/cart	E:/speaddx/speedx-fashion-1.myharavan.com/cart.html	(from https://speedx-fashion-1.myharavan.com/)
10:55:37	420657/420657	---M--	200	added ('OK')	image/png	etag:%2286bfbe9c40d07a8d9462052e35a6db63%22	https://file.hstatic.net/200000542485/file/group_17805_fcc98e8a6e704af68cb4458df04798f6.png	E:/speaddx/file.hstatic.net/200000542485/file/group_17805_fcc98e8a6e704af68cb4458df04798f6.png	(from https://speedx-fashion-1.myharavan.com/)
10:55:40	182138/182138	---M--	200	added ('OK')	image/png	etag:%22aa4aa1a8d6e67376dec854b176a7785d%22	https://file.hstatic.net/200000542485/file/final_slide_mobi_1_0326a86cf22e4ebfb952344a3d131b5e.png	E:/speaddx/file.hstatic.net/200000542485/file/final_slide_mobi_1_0326a86cf22e4ebfb952344a3d131b5e.png	(from https://speedx-fashion-1.myharavan.com/)
10:55:40	132082/132082	---M--	200	added ('OK')	image/jpeg	etag:%224986530ab0af61506dd60af946ce4006%22	https://file.hstatic.net/200000542485/file/slider-2_464cb4caa174485086237d224f4fb5cf.jpg	E:/speaddx/file.hstatic.net/200000542485/file/slider-2_464cb4caa174485086237d224f4fb5cf.jpg	(from https://speedx-fashion-1.myharavan.com/)
10:56:04	148439/148439	---M--	200	added ('OK')	image/png	etag:%22b01fda2e14f65fb760ee2fa88451fa5d%22	http://theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_0_image.png?v=3035	E:/speaddx/theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_0_imagecf6d.png	(from https://speedx-fashion-1.myharavan.com/)
10:56:08	165300/165300	---M--	200	added ('OK')	image/png	etag:%22b457ff19ff154ca9b3ac65ac3a3deacc%22	http://theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_2_image.png?v=3035	E:/speaddx/theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_2_imagecf6d.png	(from https://speedx-fashion-1.myharavan.com/)
10:56:11	189101/189101	---M--	200	added ('OK')	image/png	etag:%222a748ce462290a90f96174b7b735aaba%22	http://theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_1_image.png?v=3035	E:/speaddx/theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_1_imagecf6d.png	(from https://speedx-fashion-1.myharavan.com/)
10:56:14	231794/231794	---M--	200	added ('OK')	image/png	etag:%22b7e7411c5b967a631ea36edb0509cbb6%22	https://file.hstatic.net/200000542485/file/final_slide_mobi_2_88c8112b009a4d668af892b66992f5cb.png	E:/speaddx/file.hstatic.net/200000542485/file/final_slide_mobi_2_88c8112b009a4d668af892b66992f5cb.png	(from https://speedx-fashion-1.myharavan.com/)
10:56:25	104629/104629	---M--	200	added ('OK')	image/png	etag:%22e57cf8372a3a366eb767b0362bef77d1%22	http://theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_4_image.png?v=3035	E:/speaddx/theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_4_imagecf6d.png	(from https://speedx-fashion-1.myharavan.com/)
10:56:30	114872/114872	---MCZ	200	added ('OK')	text/html	etag:W/%22393f94a00c8f4aacaeb2ad26185ba9cd%22	https://speedx-fashion-1.myharavan.com/products/vay-xinh-bo-suu-tap-xuan-2022	E:/speaddx/speedx-fashion-1.myharavan.com/products/vay-xinh-bo-suu-tap-xuan-2022.html	(from https://speedx-fashion-1.myharavan.com/)
10:56:31	171571/171571	---M--	200	added ('OK')	image/png	etag:%22f10f38345d27ad0303e1f7c217b65249%22	http://theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_3_image.png?v=3035	E:/speaddx/theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_3_imagecf6d.png	(from https://speedx-fashion-1.myharavan.com/)
10:56:33	142887/142887	---M--	200	added ('OK')	image/png	etag:%221cdcf7afaef88f8645ab476691c87610%22	http://theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_5_image.png?v=3035	E:/speaddx/theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_5_imagecf6d.png	(from https://speedx-fashion-1.myharavan.com/)
10:56:35	151496/151496	---M--	200	added ('OK')	image/png	etag:%22eb139435907a381a31037b1b0cb726a1%22	http://theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_6_image.png?v=3035	E:/speaddx/theme.hstatic.net/200000542485/1000893090/14/homepage_1_collection_gallery_6_imagecf6d.png	(from https://speedx-fashion-1.myharavan.com/)
10:56:40	54453/54453	---M--	200	added ('OK')	image/png	etag:%225cc95aed002fad8f91d570bf6cff79b8%22	http://product.hstatic.net/200000542485/product/246_c02666ce0cd546ee8715a7cc67e66a1f_master_result_20482ec79f684eaf994012a17d62789e_large.png	E:/speaddx/product.hstatic.net/200000542485/product/246_c02666ce0cd546ee8715a7cc67e66a1f_master_result_20482ec79f684eaf994012a17d62789e_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:56:44	64919/64919	---MCZ	200	added ('OK')	text/html	etag:W/%22b0d744d9bbf248a7a26a74118b4bbd65%22	https://speedx-fashion-1.myharavan.com/products/vay-xinh-bo-suu-tap-xuan-2022?view=quick-buy-popover	E:/speaddx/speedx-fashion-1.myharavan.com/products/vay-xinh-bo-suu-tap-xuan-2022e43a.html	(from https://speedx-fashion-1.myharavan.com/)
10:56:45	80651/80651	---M--	200	added ('OK')	image/png	etag:%2272d69d0c8a3017d822427543f1a712ca%22	http://product.hstatic.net/200000542485/product/249_323bafa27d0c435d960212218167f16d_master_result_result_e4d65662df054cf184847d1a49834542_large.png	E:/speaddx/product.hstatic.net/200000542485/product/249_323bafa27d0c435d960212218167f16d_master_result_result_e4d65662df054cf184847d1a49834542_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:56:45	64940/64940	---MCZ	200	added ('OK')	text/html	etag:W/%22c7e84716d3034dcdbb7a3319a0b6c83a%22	https://speedx-fashion-1.myharavan.com/products/vay-xinh-bo-suu-tap-xuan-2022?view=quick-buy-drawer	E:/speaddx/speedx-fashion-1.myharavan.com/products/vay-xinh-bo-suu-tap-xuan-202292a1.html	(from https://speedx-fashion-1.myharavan.com/)
10:56:45	68202/68202	---M--	200	added ('OK')	image/png	etag:%2266e693c12ab5c8c3dd5259fb8b246df6%22	http://product.hstatic.net/200000542485/product/248_fab7e4f55f9a4080a03f5c81d687ca99_master__1__result_result_486d3cfc93174788a1e7b12fa0809bbe_large.png	E:/speaddx/product.hstatic.net/200000542485/product/248_fab7e4f55f9a4080a03f5c81d687ca99_master__1__result_result_486d3cfc93174788a1e7b12fa0809bbe_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:56:47	117692/117692	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2003:56:45%20GMT	https://speedx-fashion-1.myharavan.com/collections/vendors?q=vay-xinh-speedx	E:/speaddx/speedx-fashion-1.myharavan.com/collections/vendors3397.html	(from https://speedx-fashion-1.myharavan.com/)
10:56:48	118084/118084	---MCZ	200	added ('OK')	text/html	etag:W/%226c627a620cc3476793b32fbadc4d9985%22	https://speedx-fashion-1.myharavan.com/products/vay-xinh-bo-suu-tap-he-thu-dong	E:/speaddx/speedx-fashion-1.myharavan.com/products/vay-xinh-bo-suu-tap-he-thu-dong.html	(from https://speedx-fashion-1.myharavan.com/)
10:56:48	68202/68202	---M--	200	added ('OK')	image/png	etag:%2266e693c12ab5c8c3dd5259fb8b246df6%22	http://product.hstatic.net/200000542485/product/248_fab7e4f55f9a4080a03f5c81d687ca99_master__1__result_888fd78aa4ef49deba20173766bbbd29_large.png	E:/speaddx/product.hstatic.net/200000542485/product/248_fab7e4f55f9a4080a03f5c81d687ca99_master__1__result_888fd78aa4ef49deba20173766bbbd29_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:56:57	70790/70790	---M--	200	added ('OK')	image/png	etag:%22af7b687f7e9869f0402d7d21bf8e08f1%22	http://product.hstatic.net/200000542485/product/210_74b43e5e2c454a26bd9dfa429f2f637d_master_result_6ae53fb1edfe458485360a46e0553ecb_large.png	E:/speaddx/product.hstatic.net/200000542485/product/210_74b43e5e2c454a26bd9dfa429f2f637d_master_result_6ae53fb1edfe458485360a46e0553ecb_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:57:00	79103/79103	---M--	200	added ('OK')	image/png	etag:%22ad97801120213ea6436b631b6914b028%22	http://product.hstatic.net/200000542485/product/227_0c7a50895b95470db18ff077b68def88_master_result_6b3e6c83501e4b84876b292d0015c54f_large.png	E:/speaddx/product.hstatic.net/200000542485/product/227_0c7a50895b95470db18ff077b68def88_master_result_6b3e6c83501e4b84876b292d0015c54f_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:57:01	64102/64102	---MCZ	200	added ('OK')	text/html	etag:W/%228b9609661c384a8ba0c783f20d2e1900%22	https://speedx-fashion-1.myharavan.com/products/vay-xinh-bo-suu-tap-he-thu-dong?view=quick-buy-popover	E:/speaddx/speedx-fashion-1.myharavan.com/products/vay-xinh-bo-suu-tap-he-thu-donge43a.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:01	85330/85330	---M--	200	added ('OK')	image/png	etag:%22bf8653412ee5e2318c1147a27b254167%22	http://product.hstatic.net/200000542485/product/232_e57f3b7fb61f4c4bad490b59dc7d79cf_master_result_069b59a318df47198d3437e05545e20d_large.png	E:/speaddx/product.hstatic.net/200000542485/product/232_e57f3b7fb61f4c4bad490b59dc7d79cf_master_result_069b59a318df47198d3437e05545e20d_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:57:03	64127/64127	---MCZ	200	added ('OK')	text/html	etag:W/%2224f9ba72595f4f0c9e64712d53aa098e%22	https://speedx-fashion-1.myharavan.com/products/vay-xinh-bo-suu-tap-he-thu-dong?view=quick-buy-drawer	E:/speaddx/speedx-fashion-1.myharavan.com/products/vay-xinh-bo-suu-tap-he-thu-dong92a1.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:03	112980/112980	---MCZ	200	added ('OK')	text/html	etag:W/%22fee90e577f644da58ba49de50249355e%22	https://speedx-fashion-1.myharavan.com/products/dam-cong-so-moi-nhat-thuong-hieu-d2392342	E:/speaddx/speedx-fashion-1.myharavan.com/products/dam-cong-so-moi-nhat-thuong-hieu-d2392342.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:03	90943/90943	---M--	200	added ('OK')	image/png	etag:%221b3bc8ee59a9f1965f174dd6af02a227%22	http://product.hstatic.net/200000542485/product/238_69062492e8584602a0081f28eaf5723f_master_result_result_3e9318cb060346ab8d9c795ee6601b7a_large.png	E:/speaddx/product.hstatic.net/200000542485/product/238_69062492e8584602a0081f28eaf5723f_master_result_result_3e9318cb060346ab8d9c795ee6601b7a_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:57:07	64007/64007	---MCZ	200	added ('OK')	text/html	etag:W/%2252fc7a6dc2a1432b8a87fc9113f6c70a%22	https://speedx-fashion-1.myharavan.com/products/dam-cong-so-moi-nhat-thuong-hieu-d2392342?view=quick-buy-popover	E:/speaddx/speedx-fashion-1.myharavan.com/products/dam-cong-so-moi-nhat-thuong-hieu-d2392342e43a.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:10	64032/64032	---MCZ	200	added ('OK')	text/html	etag:W/%223a6b10a46f3149be9ed6f89aeda4ff4b%22	https://speedx-fashion-1.myharavan.com/products/dam-cong-so-moi-nhat-thuong-hieu-d2392342?view=quick-buy-drawer	E:/speaddx/speedx-fashion-1.myharavan.com/products/dam-cong-so-moi-nhat-thuong-hieu-d239234292a1.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:11	64327/64327	---M--	200	added ('OK')	image/png	etag:%22f45e16562326c333f94b063caab04a60%22	http://product.hstatic.net/200000542485/product/258_28a773ac030d41b093ed13ac85f4c232_master_result_9ab9e24fffec4b37b4148f5ef0b1ea58_large.png	E:/speaddx/product.hstatic.net/200000542485/product/258_28a773ac030d41b093ed13ac85f4c232_master_result_9ab9e24fffec4b37b4148f5ef0b1ea58_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:57:12	105953/105953	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2003:57:10%20GMT	https://speedx-fashion-1.myharavan.com/collections/vendors?q=dam-xinh-speedx	E:/speaddx/speedx-fashion-1.myharavan.com/collections/vendors1bbd.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:14	112140/112140	---MCZ	200	added ('OK')	text/html	etag:W/%22490091cc741a4bdb98357cc66fa1af16%22	https://speedx-fashion-1.myharavan.com/products/vay-cong-so-xinh-d290231	E:/speaddx/speedx-fashion-1.myharavan.com/products/vay-cong-so-xinh-d290231.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:26	135299/135299	---M--	200	added ('OK')	image/png	etag:%2294bf80b8b02394778c945c91ba6e15fe%22	http://product.hstatic.net/200000542485/product/1412282450866p1199dt_1__e5f5fc33f95e4ff19f842a6203412f30_master_result_6952236f19fa4dabad4dc50e28b1e574_large.png	E:/speaddx/product.hstatic.net/200000542485/product/1412282450866p1199dt_1__e5f5fc33f95e4ff19f842a6203412f30_master_result_6952236f19fa4dabad4dc50e28b1e574_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:57:26	75391/75391	---M--	200	added ('OK')	image/png	etag:%22dd27b120ad8e29c264a8f1a534359b06%22	http://product.hstatic.net/200000542485/product/110_94fdad34a5264c4ba0dce6682799721f_master_result_6400c01b92714905b031b8e7c0f25091_large.png	E:/speaddx/product.hstatic.net/200000542485/product/110_94fdad34a5264c4ba0dce6682799721f_master_result_6400c01b92714905b031b8e7c0f25091_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:57:30	103744/103744	---M--	200	added ('OK')	image/png	etag:%22059e178162268ed643b4d0c4e7f88b85%22	http://product.hstatic.net/200000542485/product/40_eec9909f13f943d984c72463a82a49b6_master_result_47354b7c789b467cbd5b45f0d9d08ccd_large.png	E:/speaddx/product.hstatic.net/200000542485/product/40_eec9909f13f943d984c72463a82a49b6_master_result_47354b7c789b467cbd5b45f0d9d08ccd_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:57:30	63657/63657	---MCZ	200	added ('OK')	text/html	etag:W/%227d0830d15b9e4003b6e23c6067174534%22	https://speedx-fashion-1.myharavan.com/products/vay-cong-so-xinh-d290231?view=quick-buy-popover	E:/speaddx/speedx-fashion-1.myharavan.com/products/vay-cong-so-xinh-d290231e43a.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:31	179471/179471	---M--	200	added ('OK')	image/png	etag:%2288c79578ae9b291a676fce0bfd238482%22	http://product.hstatic.net/200000542485/product/1412232190618p1399dt_1__a528a1ba397e4fedbb556a259de48e39_master_result_e0950fae9dd64dcb9729668c8735916b_large.png	E:/speaddx/product.hstatic.net/200000542485/product/1412232190618p1399dt_1__a528a1ba397e4fedbb556a259de48e39_master_result_e0950fae9dd64dcb9729668c8735916b_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:57:32	63682/63682	---MCZ	200	added ('OK')	text/html	etag:W/%229b5566c8df2f4b66bd5258ba0f87b4a6%22	https://speedx-fashion-1.myharavan.com/products/vay-cong-so-xinh-d290231?view=quick-buy-drawer	E:/speaddx/speedx-fashion-1.myharavan.com/products/vay-cong-so-xinh-d29023192a1.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:33	153909/153909	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2003:57:32%20GMT	https://speedx-fashion-1.myharavan.com/collections/vendors?q=speedx-fashion	E:/speaddx/speedx-fashion-1.myharavan.com/collections/vendors750b.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:34	118424/118424	---MCZ	200	added ('OK')	text/html	etag:W/%22a7c4dfe7ff1840388d861fd51f30adad%22	https://speedx-fashion-1.myharavan.com/products/vay-cong-so-tien-dung-thoi-trang	E:/speaddx/speedx-fashion-1.myharavan.com/products/vay-cong-so-tien-dung-thoi-trang.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:40	87818/87818	---M--	200	added ('OK')	image/png	etag:%2246931bebae48fce14f7c71fe2ab56cf6%22	http://product.hstatic.net/200000542485/product/124_707ade24e0bc4fe99748bc3f99606406_master_result_result_00777b5475cb4d8c9590080dcd2a652a_large.png	E:/speaddx/product.hstatic.net/200000542485/product/124_707ade24e0bc4fe99748bc3f99606406_master_result_result_00777b5475cb4d8c9590080dcd2a652a_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:57:46	84350/84350	---M--	200	added ('OK')	image/png	etag:%22a7dbcf5c77d050c9e0664c0571c1068e%22	http://product.hstatic.net/200000542485/product/160401p1199dt_1__3d490996b62d4b79adaa96c8e1fe3573_master_result_result_aae8b08f85d84e3391d3c7cf19cc1f84_large.png	E:/speaddx/product.hstatic.net/200000542485/product/160401p1199dt_1__3d490996b62d4b79adaa96c8e1fe3573_master_result_result_aae8b08f85d84e3391d3c7cf19cc1f84_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:57:50	64084/64084	---MCZ	200	added ('OK')	text/html	etag:W/%221d9b3f37fb1d45318932daa68f92546a%22	https://speedx-fashion-1.myharavan.com/products/vay-cong-so-tien-dung-thoi-trang?view=quick-buy-popover	E:/speaddx/speedx-fashion-1.myharavan.com/products/vay-cong-so-tien-dung-thoi-trange43a.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:52	64109/64109	---MCZ	200	added ('OK')	text/html	etag:W/%2239e5d3826bae4d34b8f8f88090bd83f3%22	https://speedx-fashion-1.myharavan.com/products/vay-cong-so-tien-dung-thoi-trang?view=quick-buy-drawer	E:/speaddx/speedx-fashion-1.myharavan.com/products/vay-cong-so-tien-dung-thoi-trang92a1.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:54	83748/83748	---M--	200	added ('OK')	image/png	etag:%22181f10e6e11c5d67cb99a2e398d91497%22	http://product.hstatic.net/200000542485/product/2421402262160401p1199dt_0c9a7ac4b7034bfb82c968b39b8d8002_master_result_011541965efd4de3a894518a4bb04d9d_large.png	E:/speaddx/product.hstatic.net/200000542485/product/2421402262160401p1199dt_0c9a7ac4b7034bfb82c968b39b8d8002_master_result_011541965efd4de3a894518a4bb04d9d_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:57:54	108844/108844	---MCZ	200	added ('OK')	text/html	etag:W/%22aec260b8e5ba47b18e6d34e10cb231cd%22	https://speedx-fashion-1.myharavan.com/products/dam-xinh-golden-ef39232	E:/speaddx/speedx-fashion-1.myharavan.com/products/dam-xinh-golden-ef39232.html	(from https://speedx-fashion-1.myharavan.com/)
10:57:54	122613/122613	---M--	200	added ('OK')	image/png	etag:%2277b6847eca71d1d18048a62edf342d29%22	http://product.hstatic.net/200000542485/product/160401p1199dt_4__2d77a3f8ebb44b91b9b3ae07d0e3418e_master_result_result_b798990311474b53b458d1cfec2dc88a_large.png	E:/speaddx/product.hstatic.net/200000542485/product/160401p1199dt_4__2d77a3f8ebb44b91b9b3ae07d0e3418e_master_result_result_b798990311474b53b458d1cfec2dc88a_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:58:00	173985/173985	---M--	200	added ('OK')	image/png	etag:%2213993ee7535f794843ef8fda64e4ea8a%22	http://product.hstatic.net/200000542485/product/1402262160401p1199dt_3__a6a999c0229743d5ab366be3858da68b_master_result_ae2e2722e9e04f049af9af07dcdfc969_large.png	E:/speaddx/product.hstatic.net/200000542485/product/1402262160401p1199dt_3__a6a999c0229743d5ab366be3858da68b_master_result_ae2e2722e9e04f049af9af07dcdfc969_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:58:03	62898/62898	---MCZ	200	added ('OK')	text/html	etag:W/%2255a990af083d4f399a58c6e572ebb3cf%22	https://speedx-fashion-1.myharavan.com/products/dam-xinh-golden-ef39232?view=quick-buy-popover	E:/speaddx/speedx-fashion-1.myharavan.com/products/dam-xinh-golden-ef39232e43a.html	(from https://speedx-fashion-1.myharavan.com/)
10:58:06	62927/62927	---MCZ	200	added ('OK')	text/html	etag:W/%221fccec33b59e4f619d031f5e289a39a8%22	https://speedx-fashion-1.myharavan.com/products/dam-xinh-golden-ef39232?view=quick-buy-drawer	E:/speaddx/speedx-fashion-1.myharavan.com/products/dam-xinh-golden-ef3923292a1.html	(from https://speedx-fashion-1.myharavan.com/)
10:58:07	74187/74187	---M--	200	added ('OK')	image/png	etag:%22a8dc3c19f476fbe8d3770493d3c3a40f%22	http://product.hstatic.net/200000542485/product/232190618p1399dt_603ac2b3a1734571a4396703fe9dd575_master_result_result_8adb363157874a83ac409b750a66134e_large.png	E:/speaddx/product.hstatic.net/200000542485/product/232190618p1399dt_603ac2b3a1734571a4396703fe9dd575_master_result_result_8adb363157874a83ac409b750a66134e_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:58:09	87270/87270	---M--	200	added ('OK')	image/png	etag:%22ef04f47081b5164c87b7877606ac1bb8%22	http://product.hstatic.net/200000542485/product/256_2314deb6f0a9447db312c06a6abe660a_master_result_result_c649a1a5e6634a1697d53b66494c6668_large.png	E:/speaddx/product.hstatic.net/200000542485/product/256_2314deb6f0a9447db312c06a6abe660a_master_result_result_c649a1a5e6634a1697d53b66494c6668_large.png	(from https://speedx-fashion-1.myharavan.com/)
10:58:09	113867/113867	---MCZ	200	added ('OK')	text/html	etag:W/%2243720d1e05154a8db2f96c68394330e1%22	https://speedx-fashion-1.myharavan.com/products/dam-hoa-gd0742223231231	E:/speaddx/speedx-fashion-1.myharavan.com/products/dam-hoa-gd0742223231231.html	(from https://speedx-fashion-1.myharavan.com/)
